voter,rawScore
0xf83d06a8c835160c9b24a038ec7fd7a625d0bf59,35.24
0x1d1675251a32ad7f0ff42aa2f9276551d1b18c5d,21.06
0x0287a44ee727baceb99d78629f51a7a70dc8281d,17.61
0xf433b5e0078b4521d2810750744adbf1c0cba84a,21.17
0x1df2e332c9b39e06cee187b22c78cf793aeda5dc,21.58
0x0189304a630b25b751320731c5412acd33579452,15.84
0x79d771d57f3596c77904f539904e2808d67815d6,40.14
0xf704d714ec68a378dfe0c24825932b9dd38d1ccc,35.13
0xa95b9514cecd0a6add12f188805147c0345bf17b,17.61
0x9f512326a4143da580cbd46d080ef709cd6da43e,17.61
0x24185e880aaa519a9b9cbbfcc2359905af46cd16,20.95
0x5f509ce1252d25d14d3bcafd7b3c7844b73392f2,22.63
0x9d77056156459335001147c870d10748182c6a86,28.35
0xcd0d967449430caaabda422af22f64254c3f1168,24.29
0x3323b589a48a1351554ada83928e70cdf924046b,17.61
0x3c966817f2974337a4cb142f917300dc17424000,19.6
0xdf79bbfcb68370aaf989adca0e68a4844c531f96,15.43
0xdfd4ba679fab8c649009989c86ad0c2216161695,17.93
0x9a299e6f9c966e77587928840ad53ef0fd9f5f17,19.71
0x437064a93d6fa10bb499a0be9b8440493b88b7fd,15.96
0x18e9664a094d8d134bb3bae84119305afe308ece,43.37
0x7af282e8a97e4ccbe8cdfb4e041f283d05fc4fc3,19.28
0x3d32f580672e2976673efab905aa20661bd7355c,16.27
0x0bf86a43584935a766e21f1dd5272580388598cf,17.94
0x97c12efa574923e3ee445370d2de432332857110,15.84
0xdec0de42b846851c45fc971c1101932423a0c82f,39.62
0xe3933a68c04a685a6088b207e226482f23d13ca0,22.94
0xb914f33e392cb187e07442620bd6770892410ad7,18.05
0x1488abfbdb40e8f9c13863e5ff516792b95dd156,18.88
0x111a5056411fb55db09636ea9c14ea07d0f9267c,21.9
0x5c4a0620d78ece69f692d227381e73832b85f495,21.89
0x8c712e649989d2f3f89febf70199857c023039b4,16.37
0xaa35b7b9be280c380b0b36cc028afd63ea16532c,26.82
0xf86eca8654e0250b395569c356039af828226cbd,15.53
0xb0fd90f71b7eeeaae9f58f29edd233c888cf9638,20.01
0x30ba27749062afb949a015efc54f70a7c897dd29,15.64
0xba56878729540404de2aa14561b451ae2350744a,15.84
0x4a07a7c6fe412d14134dce2bb738b32757b968fe,29.68
0x38a9e02837b973d45033c4ebc6b99e6f0f0ef9b7,21.48
0x6673666f8807561ffe24a600d8f1b4fb563d69d4,26.82
0x0547941c6250fb3c7c1370f36d67b886d449a58c,18.98
0x4ea09dada397f8798d27b7b0e6ea05820f742025,16.17
0xa85cdd5478b7e525a808ef9707c3e33432ce1e7f,17.51
0x1d04e429e74fb808767f40280f93a904ff091954,24.82
0x8f5e1fa8e6559ec326873003c7a01fb07d8c07d1,8.13
0x1671b592610fb7427ed788b66fa3e9217ff41047,43.54
0xff226705880dfbe2c92d21d7de68bec78c17ded2,17.61
0xcca520d77ce436a7d876c22c4464c04153d1ae03,17.31
0x1f3ebd0c879597cb072174d601a62ecdd4ad6305,16.48
0xd9387216f0304cbf3ce8428388dd48b6d16c6e17,27.8
0xb842a3727f79b989cf933bc03258fee8e4fe165b,25.15
0x14b8dde28e225c44637100239ce1dcd7658bb4b8,24.29
0x275b353298c6381de9889ffa1f4135eaffbb9b27,21.28
0x9dbeeda68b1246eb70fdd9ceaf1b3b2d508e6391,23.25
0x48fae920b92b9408f88619ff5c217ecebaf563b8,35.24
0xb69951a0642b55cd5731535ed5b290fa49d3454a,15.84
0x4a56880f8618948313717952d118dc1f8e98f4e3,16.27
0x6ba5547364826da08c61697e10b9fc122b31e37b,16.27
0xaecd9ff99a472643426b33ea9c9d17c37ae9190f,17.94
0x7096020ddd451c1d5d41aaea935afbbd35e70b2a,16.27
0x632704b804de98f006f43813fb528a475bc8e647,17.93
0xc38cf4a6c79e6b7910394ccd42b57e2da616e8fc,17.94
0xa43567e2e5bbd91f03d32c04b17c3d55cbd7c687,22.95
0xa206fcb6e942f357f53be215c8c9b96b0c7c44e9,16.27
0xc6c0e6877125946923f45fe7343976ea274df711,16.27
0x960641914492be87929c6726f34bb1d1dc419a0c,16.27
0x2f31791250359271913e9e0f6708fc756974f714,16.27
0x30bc9a6803d073e39e067dbd0cd3b9dca842a4b0,16.27
0x4fa1bf7e52128e5ce1e698e9944373359c7dd8ea,16.27
0x23542f5d5e7b069460fe34e418dc4b9fb755cfad,16.27
0x674087aa141afa110ec7f7fbed065aa240cc5354,16.27
0xd2da41577fa5f61d0563e10ceeeadc23ab2f2cc0,23.48
0xd4e867903704abc06e26d218ac7cdc8c9b133dca,16.27
0xfe1e845ab6e2f34316d80a15dfddf16a3f2f222a,16.27
0x4f006d70ffed73c3409091b9e7ae01b8d1002c68,16.27
0x92677add3e20c34c531c8ef5cc6557078d673037,16.27
0xeec193a23755897ffbb4aeef52b84d567d207fc9,30.44
0x3638591c6cfa1ac2886b7103206487e1a8b3456b,16.27
0xcb1e8e815b96d66f148f082ee2bed4e1a9c8f2fc,19.61
0x64125d5e793b05f0290e4d322a5b05fdd3ec2674,16.17
0xb34796b274af8caa8a64e5ef28ce2dab4f54c7f6,16.27
0xfc2ed2462f05608b6a21cf1a43bf24a6ea08c4cd,16.17
0x640c4e830214f5cb7cb603b46923dc579df85942,16.27
0xa3e3c94e5629004adcd398048923c35bd42db9f8,21.9
0xc3ff1d01da9ea98e0fe148b39780714d8f4c70cc,21.06
0xf7401f57a705b71a9463d8b5a2a59ea0161c93f0,30.44
0x03c6d548f77edf2120705b2e4609fd9db2bfb063,19.61
0x5362c24279377a9cd58b4ea5968260cfbe93fbfc,38.47
0xe42ace004036dea9b819f2f6570b0065b0537217,10.43
0x6d8d524dbe93b62995285d6be5fbf3d0ccc0f2ff,41.73
0xd021961428f6329db776449a39a398153b6718ec,23.25
0x5193d4dfd3500812c65b417844dde85ae95b6a21,16.27
0x71f45e43f2ce2adf3081b0a57b9fc61497367eec,20.02
0xe6a2db78240069644e3c4e22ab9c2405460ef90d,22.42
0xd62a862da027716a0f72ea8be3ee78d2ee14b9a0,25.26
0xcda6fca61f917d766669c8f1575e32ba308a1beb,26.13
0x867df8ae5fbe11bdeb0c6ca5f116dbb8a57b51d3,22.0
0xb84f2022a67ea830b40d897742c4e731ffe9bfee,40.24
0x4d9b7bc2566b1452c4d43b0ab4d43c98d89d100e,25.23
0x054e195fb76e5beadb8d11b835714f51b19a732e,36.59
0x81353f4ab1b93443a0bcbb099536edfb60dff43e,21.58
0x08445c001c4c43f74c9a0ac8e7671671b21e76f3,19.6
0xcf18c4eea48e3e4c2cd2a2e7bf84f9d31d1b7834,17.93
0x6b646bf657cee93fc0b05eb3639ffc4dee484880,19.6
0x122cf38cc87f3924fb08846fac90e0eeedf2b58e,26.07
0xdad6880b65b861cfd0e99c5751cee6058b994fa3,16.58
0x1b69b1e3e2156ec5319876105a4622802cde769e,23.25
0xe98ed74d2aed7b818fa01a839715a917d1341bc5,16.17
0x7d91f4069f393c5f53f72c8f922a138a3e99a3db,19.71
0xb88ba4a71c9a0b6812b7169ca1767be670075905,16.99
0x15b249d27a412e5185a02ffc2e22b44da7bfae77,21.58
0x8559e50c15112cf50a6b6aeb5f629b08aa2433d9,16.99
0x9d529e770f400ff3877867bf8589524e22fbb52e,15.22
0xa69056d2efc15297caae6cdca7bf775705c862cd,19.18
0x18213ab84990868bfd4afe00ef8e7594830be046,31.08
0x977c827a997e6cb67e70daeaa7145b17d0cb8bda,25.96
0xac8873e087956de2b61e8b6b2b3d96cf78f14e29,24.71
0x691ed38f2bfbb5c68c844f049ce2d2074fb47fac,26.07
0xc477f54b5abbc255f366ac54fd924a896da5e6a3,16.17
0xd6e6cb305f44cf9307b3ffd954d5722e6db00760,14.49
0x92446a49ac3eb5af4f26dc10e92e80eecff4095f,26.82
0x636223b012c4d186153cddd584f3f4f733257df9,16.17
0xb13c84ff553913c7c97a134178abc9bb488f21ef,17.93
0x60eb54ebcbcf83d91a2d6fec75fd2b0ae8727dc9,17.51
0xcee636f77570154c5c841405637fc6aa839d32d1,22.0
0x8ca25c39678a214dba7e3cbcc03064ade6c36973,15.74
0x9407d14cf407e339eab4a02c3ecdedfd0b2a92f5,16.27
0xf9c41356448a2cd2fc8e1aee28a3c1d4f657a65a,16.27
0xa01900bd2cc133742aa4210b8d23b886a4bc243c,24.4
0xb038ef595aaffd7e43f20134032a3dfa0304e38b,21.9
0xdfd5469bbe4e9b7a2179bdd7e64e6a8f29e5026d,16.27
0x523b8431367d2e6d80e5e497aca4c523baaaf07e,16.27
0x66e24f4d97229ece61b447762feab1a603de750c,16.27
0x07111403fc559276d0a38954aaa86fd3841a76a1,16.27
0xb1117682208d482d240b1c0729e708cc5323cd40,30.34
0x44f9009b7810f15f1fcb22c7f4a5cd18aa9a6faa,31.48
0x8ac59738a47870fbc5c083beb492909c11db9675,16.27
0x4590f39ad5d60cc968af3f4db6008b05365b5890,25.44
0x19fa12d609fb7cdcb3103c913da7ae12b76a92ea,21.06
0xc4c432dda413ac8ec421844703e831985a6833e5,31.72
0x1b48571aae5cc8a7bf54a92f8f8d7d016b602dab,17.94
0xf790f068b2ba29342270b5c579d8dad4255c01dd,16.27
0x4fa9e659df8333e5c4f7901c2a5efb867c2e9053,26.69
0xd9e7ea5ed65b476ebc12c8df847f2159af4f2735,16.27
0x81a629d98d0f61d3259587197515a32f76824aa2,16.27
0x553e206f3f504c3e02258cdb93614e0115827d1d,16.17
0x16768220601a0370abf7f7979cc1a441b2e4c183,16.27
0xfc99911b9e6b24dca3336847829b6eeb5e3eb169,16.27
0x5acd648e751b9715f84a7a92ea6583d7d32e780a,16.27
0x57c106cd365b436ac4a2feb8690cc29fb32e8773,16.17
0xf2afc29d315078dd9dfa024d88181b6cdf1323eb,16.27
0x31c44f5af149d2c9374f6a4d7253d0fd69b127c9,16.17
0x78ade109fc0e5ff0c1c9c611b7b44e0ff9245a37,17.94
0x0d071818f5c3b659bf2fcd895dab6e6eb822a000,16.27
0x01efafd4f96084dcde12649014bec86a4e97617b,16.27
0x3840d3748a3b795c7414f89f6ebc7744ed01ba7b,16.27
0x8dcec5535842660e637dc5ec672b6745552219a5,16.27
0xaafa1bf92688084c3446fdc741c1453379cd72df,16.17
0xb5196bfc010d28dae43f3f306229321b96e84aae,16.27
0x817f6c782b9595918d8777e608bd7bc45d67547f,16.05
0x70c9ccac86d42b8be0bbb26680cdab1a8e0f8b82,16.55
0x05ef6560a7c9c2951b35afea0868382487e9b77f,16.17
0x3c81b2fae910bbe79d47b9087fa7ca2a127a4f88,16.27
0x16c72dc51b4a9d6b8137d1e243844104d54b19f2,20.85
0xb04285e7c08834bd4f6b42e1584db5b02ddf04d8,24.29
0x026649f79905e4c5fa26daffbd905b3522d37e10,23.58
0x7cbf87929483ea1d339426bd6325e150cdc935ad,21.19
0xaf2a082188ad55993c0fbf1e067c01f27cc69e1d,
0x4d82b7b45af47add9a1781c22e91b684177c3a7b,24.4
0xb2023c43e57f77e0993b05b8fc975c7907218ca5,22.86
0xb17ca51c9645eb0abdb9076f0ff3ea06d3ecff66,19.61
0x417df727792c7bdc9f84da25fd8eaaa5256cda32,22.86
0x9325564ade7683706107685cf1993678b1163261,28.15
0x1e3f7bb4026e4683789a1cdef7dc826965319f7f,24.19
0x4353cf5c7b7191e2f128d824edbf78fb8f0d9741,16.17
0x77c930da15354f32f7091abf6f37979bf153822c,16.17
0xa5b643db9766c1804e19dc4c491465e581f7e914,30.35
0x788ef46885523cca0be12634c857b0d1ff0bbb52,16.27
0x48d26f8f052d80e943694360899c4bb83344fdbc,0.0
0xdd98856a603735cff12d0fabf3fc19affde49078,25.34
0xb0fbd677bccc5e66f0e1a94e3b00e15ff84d353c,16.27
0xff28549b4fb8eaf62755414653a4014ee0048648,19.08
0x2632cbf9be2b5bfdd08ebe2b62ac4507781d0dfa,16.27
0x40c09f56f0c06c437b384652bfceb502003d73ec,19.71
0xd66f8d285500160609588e3cc0eaea5bd06675ae,17.31
0x849fc8d14979b3525f00d022dd1a600ed45fed23,23.57
0x7599701d5741ec51770c32a06b88b704cde5e925,19.71
0xe2a2f2a338eb923454e331422e9b6ef872325bb5,16.17
0x94add6f760eff7db4bbbf013ce028f5a4eeebc48,21.34
0x6deb5c18f9d75d5d8128f8f42ceb225dd234f960,16.27
0xdb656ae889306821fcd8b0256b4f66bced538d43,28.15
0x3977318f07f3c7136395397d97b710d0241a2a2e,30.96
0xe79464c19fe30e6db25a74aecf65aabeb92a44dc,16.17
0xae154ffd710ff69ec30af05b36977fb5a0a4cd17,21.48
0x14c3f5befe16d52818ec2c43e1b5fb076ac29724,16.27
0x146269e0e380b8ddb545c74d25c1fc9b2b4f3afe,23.35
0x1fa472d8a87a7a856dfad7cfe8f5124fb8f55655,17.31
0x396d4fe8bea12cad175c05d161207b22d5a2c546,18.04
0xbf36aa0606df17ec21f5b58dee6fe0adcfcbe78c,
0x94478f8b27cedd6177e238f48164a45245c854c1,16.17
0x016040946d60a6cfc00fc1926a2ba50d537600cd,20.14
0x047c4d7af709ae19d3bbbd5f9e10461d2554da00,28.05
0x9bfb81092174a6e34c5d99ba984958a5439e309d,
0x7f9a0df54ccf45546ddc170171f9580419ceb133,24.53
0x544aac4d9bb28421f1d0a31eab827cf88096a706,26.82
0x78b155d7bc284a887f09e028a360a36cc4c4d4c8,31.8
0x4c00d380942581b8e95a7e7a1dcb2795cb134d84,44.21
0x759703cc3ab5f01db76b9b638d05526c6280659a,25.15
0x71a70e646b3898dd058b4a7b82844bc48cf2c8fd,
0x78e3c67a69ebc366cbb32ddab02cdb21a9472bdb,21.58
0x1c491e2253abc092acadc5744a0623229e95b8a5,21.9
0x97d85eeb7804e513bccec7b5175e9ad45a96d76b,21.19
0x3a2f96695b95c6c9798624561cae8a68a7d097b1,20.75
0xf5af81fdec2aafa2a42552ea1e2cfe11226cbea2,23.67
0xfcedc60a08ebf307ef1b0c2b2dfb1c37e43fd5f7,39.09
0x0e475f3afcfa3ff0e10040dd53fc5b7f905ed2fc,15.64
0x1abef1717803ce81190afa035a27bc67f6df395f,14.08
0x73888b896e7f4e034141d89d857a3a0d8728b75c,29.4
0xe9bd34bf7fa65988ceae405f239d01135c1f6b01,29.3
0xfbf9137aa3ad1f8b38b42d90afb7e4cb2b39e633,15.95
0x375961e2ffd0b8b77527db297a22270c26a7e46d,17.72
0xe6b317c21d1d33ec580da34a23dafe1750a587d5,24.68
0xecee3103a3675ed294400169ddaa5bbe3d6cf7b4,18.97
0x5f59cbf4d2fb96cb0e7cbd19df09fd479f72144b,19.5
0x22cab81e0fee2bad5b015dbbeb6a374a1b8738de,21.79
0x2f354ada47174376a144b74059551f6adc6b1427,
0xf5b6a1edbd8451829fb77c071198177a3f27f935,24.92
0x8487d7678a1b3b6cd9183eb0e3876431bcc8c78c,26.07
0x246cb1a9671484afe5c7452469c451c12e4e12a1,26.07
0x127e0464b6eca624f09b9292c4f33e4a829ea5d9,0.0
0x087bf57afe65384bb1c3bc0c3c437bb5a90bb747,
0x73371e473fb129916f80bd982943dd1a8f38cf8c,23.25
0x2b1c66f6d779b6da734d67255be2c54db2e18977,44.1
0x5d575f865499d08d6b5b5a34a3b94f23d767310b,33.16
0x9333c471fb0abb0a189189933bfc0d1a4584c9f7,31.49
0x0633ded2b900738e5474ae5281d7b85214383cdd,28.46
0x4244776ad1cb7f788523bc9be91ca436c67506b0,23.67
0x99309662cbfc379519de9f0c9ea67b4a0c04036a,19.5
0x1de7fa83248b985321efb35250f63606359d1bab,23.67
0x5f8dc44a6d92f3949f89c70513f0c51c79651f86,23.67
0x33a924165e1f2be5142fd19d1b2f091cb23bfd3f,17.51
0xe2f1408c2f30bccd0402d1e8e452cc1302241760,17.93
0xce8633a75505d6a8bf0dd4cf6ce43448c6b083b7,23.67
0x85c2081c8be2adf6a11dc0ea483d9f290ab6c43f,21.27
0xf9b9ceb7680d269818d3bc5fa5cae9a14981e008,26.58
0x685299a1a54c8d7e217aef09d3141c724f552b55,23.67
0xc8385829ebb0c989545250aa6113c4fa6a13a84d,21.79
0x0342154fd8e137acbcbf674ccfc9b95b22da2302,16.79
0x60b416b659e74176889f60ddf9f01f37886e6a60,23.67
0xd395f0212bbde0712a3f82c1c56c47fa3437142b,23.67
0x53f2d7e9f8204085b4ae6db2d0342a844b2d7fec,34.48
0x813d73bbd7a1752e22d1b8f3d40e2280422f43bd,15.54
0x195fa9d038c2eb5d665cad1f7a7800da8cf7aa26,23.67
0xb6c07503609c7abe9d6a19157abd4fb851489911,18.66
0xc9f19bce748444ec3d9ebf764c4bbc4e799f2a28,17.94
0x7e4be95f871504778094060b5a12f43698cc7241,9.07
0xb52ba587b8b27ac3f9b842dd2075aec1a150e1a7,
0x1e2fce2e2a821c254fc4e53b373586af07ed0008,17.41
0x8fda1daa6a674c1726d1896e3054b9a82d123f12,16.89
0xe56cddbfe89238d9efc659577a4354296c15b849,22.42
0xb57272e462c98d24b826cd8ad2cbc543cdbf5690,22.42
0xf2f59eb791eccbd1936aea2a8dacd27820b5c913,21.68
0x0b2783cb60ff4ec7ca869b30b8dafd801e7224b6,46.84
0xdc91ecd9cfc5511e18ae16e75274d99e79ce57ed,22.1
0x8a183976686c15797b86aee156e6b6c451da3ace,26.61
0x7e5ce10826ee167de897d262fcc9976f609ecd2b,53.16
0x59594c4b3c623cf7a80ea62c22b00f9d2b799dec,21.58
0x156dc38d43e9a79c01ac65906ff94aa429a5c60b,15.22
0x69ef5a12a36577753bdd88349e95598a08eff40d,15.75
0x8122d7331137e14bc473644e66a77299c44950a6,18.04
0x20f89aff0d8bbec2c7d73df79d813165094fd69c,26.9
0xffb8c9ec9951b1d22ae0676a8965de43412ceb7d,27.84
0x1949c0f91325d0667c2e7cf8d47bcafa9c3014f2,31.7
0xd9a2917925cd13acc9cb35a5740120730e6d2a4e,22.73
0xb8baa6d76e9e678dd52adf912dbf136c592eb312,21.66
0xa5582f7269264adc04c5bdc830a63e2e4a467fa3,38.36
0xc2896cb5d245c3886a9a3b40a1c01051980fa91a,15.95
0x07bac041bfd0ad05f7ba52366693534545f434f8,25.24
0xbebcc9251240e49f4bf4f024851aefa20195118b,18.46
0x5ef9079eb9aaa30f8f2379e797f02ce6e1b2538f,19.4
0x158d6919f02657c2d19041693cb58daaa201f367,32.63
0x7f85cf44e446a4b1aace2a28774e88cd6d4e3441,33.65
0x9b2e033aa94fd79a3a1b0221ed3b4be88acbe1e8,18.04
0x67a1093a10cca2f585ad1546bd0b7bb91d6014f5,17.31
0xcaf97e3084263d4baf9850d79fb30faf9742e51b,0.0
0x04cc6b487566b1c821bea04d7ac0d23cede05cc9,16.27
0xb464720099409c24630945776409e44cbb30e2c7,23.77
0x2f984421b102c61dc01ec9378886020bdd59adf4,0.0
0x850fdab7c76cde1de8a0e4601cfd125cb28619ae,31.27
0x4d9ba778b7f121e58e5d3bb6aef514e035a7c7f5,43.39
0x768e4afbb8e8a8252aca1d35b6b2537e3df3caa4,34.94
0x36f26e2e5bed062968c17fc770863fd740713205,44.1
0x7d7590d2112ab76fe8414a5e1d9e55ca5a135954,19.4
0xb828d3fed7dce0db7ce052ebf5a94f8b3ff812e3,15.54
0xa55ba78e6df22853f8ceda4707c24ec5a1f50ea5,20.85
0xc6520d092583b2f169e931638b6a8185988e94ee,17.31
0xf51ce4614232337920ad06bb718dafb6103bde02,21.17
0xf038241df3488ef940c7f119f852a8d9a07e38a2,16.26
0x58f5508ececc479ab0c48b050417b2d623ee42d0,25.26
0x4d8cf13aa418e969c63870c5b7bfe38f91a1f87d,45.35
0x78b74016f06eea3d9b5498aa30f6981f2a01cc84,36.07
0x682bb951c831b8620939a6f908a6b2207c063dfc,17.31
0xb971cacdd13e11442036f83b1bc3b99ff22037b3,17.41
0x86996e9f6dfe73eac95a83ccee7fcad28a8bb70e,8.34
0xd7470f6f935014fcf1b09a322890c9bb7f1a4cc1,22.32
0xe47fd677ba6d3738cec98aa18bb6fa015b6f7bda,
0xae7bc08aa50ca140945bbaa944f04b1bb03e3f64,15.96
0x3e91f597f3da2720c342a974cd30773994c63727,12.93
0xfce8bb866c46ef053c14ec6cae2c8922cec217ed,22.42
0x732cadf988de05da2e2dcbd1f29db42050b8f1a6,21.28
0xf025fa869249288889e3ca6fedb7e4472e820670,43.79
0x891a721e89eab677a851176fed8c53ea2ed83388,17.12
0x50a150d22581b76b4de7e5b261af459290a97f1c,36.91
0xee689691639ac73bb847c7ad1bf90fc81fe8a8ed,24.11
0x4e0383b359063cab1ea2e0f10e483e231614cc33,23.46
0x23f0d08797a87e63f55637b02ef25361290d52e4,23.25
0x7077ee5f7d40970a1ad2b6a604cf0039b0748133,33.68
0x4bfb2c232f70c83136a3f206cd26df2a0b605cec,35.24
0x786694b02f1d331be540e727f1f2a697c45b57e4,26.4
0x884e68357b4c80926a75ae08845a9cd55ea8d324,26.28
0xf2f52db4d5987c30e5caa21896bed3fc6ccd2631,15.01
0x1119266620295845e455955eed8a1375244c801a,26.69
0xde9bd675f971bcd7b9cbee49a0c58c359488a540,23.67
0x21759ffef9d18c9a452e10ca95e10d370567879a,17.51
0xe51a9f1b010a95b0c0f69e6d47f4e8d53badd950,31.6
0x324ef5b94646db4c533f9760a2cff4483facfac5,26.69
0xfe93e2712f5a282467eb59cb6559225adbe2454b,24.72
0xfb18421fcfeaed1b972cdc6aeb2a4d3a890aa1ef,28.47
0x0b3f00f6a9eb3cf81f90a32487eec09cf0476efe,22.63
0x63df72d69e7c7e7858c1d2142e513141ee495bf2,21.28
0x9649b69742ea9df3be5d9461c1b34192778b18ac,15.74
0x0578369684e0383dc062259493e7427df85a1ce6,16.06
0xfb3194fa81638250ae9d6af3d925917c4f71137e,16.48
0xa77c94e0d2534beeb8ef412966d1420491b29586,26.9
0x713b04eb5a9d585ec075ca65edc3d6d7c12be5bb,25.96
0x3580c4835ebd04f79454c6710d9be867486400b3,16.16
0x1918e53476bfb2ac2b696b0a1c3f2df506596531,19.08
0x62bd12da7d0d0756529110931127328d3a0d7b0a,16.79
0x349e7c22cd2a12d42073443c633d2478a419b578,22.0
0x2202a96017f41bd4727f5bdb50ffe90834ed1c55,19.4
0x13663179dbcb0fcb223a252b0b9d61e1e662c143,15.64
0x8ad29fd6980d2c4b8b1a1d2e29b561e164f79a8d,16.27
0x943a8a731c8c54dce07c272c9768aff9887dc0f0,19.81
0x4a796bcf6cf9317573171ff390154c707709c6c0,22.0
0xcbb4c80c12cfd6cf4f2604fc4685316a6c44d878,27.63
0x041a3cab9d367408c588dc996be8889562e7263e,23.25
0x961088b76a515d437d9e3e1fc9d24bd295ff3b67,32.53
0x232efe4524544f3721c50ae5302b5e1060c5c702,25.23
0x511c8e2126a86deed037cfb031751b2c099d67b3,0.0
0x2d1778a6429d2b5bdbd9bcfada5f3146456e78a5,19.18
0xfe39960a949194ecec4f4e231b51bfd7f4ffd8c7,17.94
0x0b80f457cf737ef803658f5b2cd25ff4f5924535,25.96
0x70c4c63f7a2cab84b5fe92614ebf378b50315cbb,18.46
0xab71d9b08d82eb88c8e025e0f203564123826d82,16.16
0x4ba6f88e7f67146d1d07f376ca8990baba7abeb6,16.27
0x0f8e209fb8278b43f10389692f99390097f7357f,15.84
0x0f6326459918f5fe165d39874b5e624d9a4e91e3,15.12
0xe9a806c70fe4512d1b7d1c8663812d7c853e2dda,16.68
0x7119ea1d8e8bcf50190b7fde644ff21142f2ba7c,19.18
0xb3430b686daa829162d2aba22c815ad3b5882f00,36.69
0xa9821681fef27ed817df77e476dddaf0adac4443,38.37
0x26a9bd296785e7b2a5a2c7d2d4c9dbf99e27f340,28.05
0x531cdf82e7a2826259d8c8f95429c07764e33ade,20.75
0xdd8aaa8bc14e26bf88f3168ba435354d3d06732e,18.04
0x6dc49c39d9ef732c7b21575302e6e8ab4f984fc6,17.21
0xb2b36627af83fff76216eaec068ece65a1f3c5e8,19.08
0x2dec32200e4645f14317a2cdd522a37c646232b1,29.51
0xc06117b82694e7371e598d19eebcdb09e4ac5cb8,22.83
0x59a327060047aee4fec76f08f687d0fbae5d8821,25.65
0xa30016ee50afd3ddb8ecb82b2b3848353feed297,15.74
0x08e25b911889ed20ed9be0932e1e3e64b6b2eef4,16.27
0x56db2160eafc73050fad08fdb8159c08d11634ea,21.16
0xbb105578857581b31e405b932be2220db337f890,22.94
0x0d6e94d085a597f316be1833649e05a45103e873,44.21
0xc23cee0038ea2ce3e2d0796c93095ddf92a9a1de,17.83
0xbf530634f854038ba3cf8ed3a0f9f1c5d78da3c1,19.29
0xf39366040b7387d4aa275a9dec914f53b0d6a6f4,23.67
0x8d74579962d98910cf30fec302525cc49d8a928f,23.04
0xa425f1303f38192be84b0c5f5c7371d9d338529b,16.27
0x4872a286645a3733daff9abc1d196fd4704b5c9b,33.68
0x211177b796c0dfc1ff978b850db70c5bd97da4fd,17.52
0xefedaf9c07e6eb56bb8f82f30018e4461b1c5f4c,10.85
0x51de778aa0f8341b0106c5e3218f505b9b88ab45,28.28
0x4dd6720d2bb8721a46bdf9a528704164578e03b9,29.82
0xdae6ca75bb2afd213e5887513d8b1789122eaaea,
0x1830834d81dd5d43b297a234c9b2b939999144d2,36.8
0x56dcd7432283ae6d8e3dcefd1e38ea12311b4ba3,31.28
0x6474fa66b0e303e5a102c5338be67c43bd8e549f,27.1
0x818418eb4b2d93d8daebed1159c8fadc7a079c5d,28.99
0x2367ff0d513fe3dcbcbb7820dab7d9546aa3740e,15.54
0x4c735538fff14605a9eccc1c31136542a3d3e73a,27.73
0xbe1bd91b57ce069ce85ec5304cf9d206a3be85df,22.62
0x387fd01eb7b7fd5b99a5f5b8419148288d3898a4,
0xf8e3344876b504f88f5298da22a04aaa4786d532,25.65
0x0900930f8d5800329355ce832e477c101701efa3,19.29
0x93f4b315c68896cca74ed1d0d03e5bef16a0194d,16.27
0xe2a78a4c9290a2deafc25a8d40ba32d61523baed,18.87
0x52d0fc347560cc997f87984200f4a9344ecdc597,40.35
0xd30b5069b1f0b5c756476f9a7dbb92c4e9a6a97a,31.93
0xa0444afc1f5ae058ef40469efb7fc980fe9dbed4,15.44
0x6bd5d1dbcbab8b1dbd7d602c52cffa2792df1c8c,27.45
0x5aed26797834c31d03df1140b5673b16940454b4,15.74
0xbab26ad7a80db7c14ac884a93d893db9c32daa9a,19.4
0x5c5c76c31123bb8ae731116dbe61c5b1836f63b1,21.9
0xacc335dfc2389c30ba186648a74723efae1eb7db,21.28
0x3d0d8fa8cac3a4602cbdc9a3f5772b0e114d861a,26.49
0x139b2ddda1ee7d454c00c562f73d1dde212953d6,15.84
0x24e045efaaaa10f72fa6104792ba8b5c2a9209ff,24.71
0xaef0e9baee80f6d1ff9ab1a5cd96fe712b2fbe1b,26.07
0xb73d3aaad376ddba8a7b291c51c97df3eeb8003a,20.95
0x82b393e5e20fc5ce9d22ee1406bd71370f95de00,28.04
0x2f78740dd2d260b3fff102cfa10d451b48b9c746,20.75
0x1576d7992762ae6c900ba9a3f15f02ed79d057d1,17.52
0x63dbda996e924226995de322a2bab5a8399013bb,23.05
0x30bcf4c98e6967eb7e9a2166df9a9b95848881f2,23.57
0xf58d15f9913829e1b61e92399dc77b082e6825a1,31.49
0x4e61548d94c8649ebfc2f5f54d2272fcbc687bf2,
0x962750859d6605e33a08ba6ec61267395c16eb7b,53.06
0xa56a9e6693532cbc6ac9fc29ab9006dab9114994,21.68
0x0f3da3f8aa1c85e203c27c1ec08a87b5c99d4f0c,21.68
0xfcce8e1db59efc51a890db37fad32eb038993c3a,19.71
0x5ae34acce264b04e8fcb257dec22ce16a3b55227,21.68
0x80e8330f5654f483c3fe3e9aff70f2ff6415878b,16.16
